source,traduction
Naming Series is mandatory,
Naming series '{0}' for DocType '{1}' does not contain standard '.' or '{{' separator. Using fallback extraction.,
Navigate list down,
Navigate list up,
Navigate to main content,
Navigation Buttons,
Navigation Settings,
Need Help?,
Need Workspace Manager role to edit private workspace of other users,
Negative Batch Report,
Negative Stock Error,Erreur de stock négatif
Nested filters must be provided as a list or tuple.,
Net Profit Ratio,
Net Purchase Amount,
Net Purchase Amount is mandatory,
Net Purchase Amount should be <b>equal</b> to purchase amount of one single Asset.,Le montant net d'achat doit être <b>égal</b> au montant d'achat d'un seul actif.
Net Purchase Amount {0} cannot be depreciated over {1} cycles.,
Net total calculation precision loss,
Network Printer Settings,Paramètres d'imprimante réseau
New Balance In Account Currency,Nouveau solde dans la devise du compte
New Chart,
New Contact,
New Custom Block,
New Document Form,
New Event,
New Feedback,
New Invoice,
New Journal Entry will be posted for the difference amount. The Posting Date can be modified.,Une nouvelle écriture de journal sera comptabilisée pour le montant de la différence. La date de comptabilisation peut être modifiée.
New Links,
New Loan Amount,
New Monthly Repayment Amount,
New Number Card,
New Onboarding,
New Quick List,
New Rate Of Interest,
New Repayment Method,
New Repayment Period in Months,
New Repayment Start Date,
New Shortcut,Nouveau raccourci
New Users (Last 30 days),
New Version,
New Workflow Name,
New fiscal year created :- ,
"New line separated list of allowed public client URLs (eg <code>https://frappe.io</code>), or <code>*</code> to accept all.
<br>
Public clients are restricted by default.",
New line separated list of scope values.,Liste de valeurs de périmètre séparées par des sauts de ligne.
"New lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.",
New maximum limit amount cannot be lesser than the utilized limit amount,
New password cannot be same as old password,Le nouveau mot de passe ne peut pas être identique à l'ancien
New revised budget created successfully,Nouveau budget révisé créé avec succès
New shift assignments will be created after this date.,
New users will have to be manually registered by system managers.,Les nouveaux utilisateurs devront être enregistrés manuellement par les gestionnaires système.
Newly created user {0} has no roles enabled.,L'utilisateur nouvellement créé {0} n'a aucun rôle activé.
Next 14 Days,
Next 30 Days,
Next 6 Months,Prochains 6 mois
Next 7 Days,
Next Actions,
Next Document,
Next Form Tour,
Next Month,
Next Quarter,
Next Step Condition,
Next Week,
Next Year,
Next actions,
Next on Click,
No <strong>Account Data</strong> row found,
No Answer,
No Bank/Cash Account found for currency {0}. Please create one under company {1}.,Aucun compte bancaire/caisse trouvé pour la devise {0}. Veuillez en créer un sous la société {1}.
No Customers found with selected options.,Aucun client trouvé avec les options sélectionnées.
No Data...,
No DocTypes in To Delete list. Please generate or import the list before submitting.,
No Email Accounts Assigned,
No Email field found in {0},
No Holiday List was found for Employee {0} or their company {1} for date {2}. Please assign through {3},
No Images,
No Impact on Accounting Ledger,
No Interview has been scheduled.,Aucun entretien n'a été planifié.
No Items selected for transfer.,Aucun article sélectionné pour le transfert.
No Items with Bill of Materials to Manufacture or all items already manufactured,Aucun article avec nomenclature à fabriquer ou tous les articles déjà fabriqués
No Label,
No Letterhead,
No Matching Bank Transactions Found,Aucune transaction bancaire correspondante trouvée
No Matching Vouchers Found,
No New notifications,
No Notes,
No Outstanding Invoices found for this party,Aucune facture impayée trouvée pour ce tiers
No POS Profile found. Please create a New POS Profile first,Aucun profil PDV trouvé. Veuillez d'abord créer un nouveau profil PDV
No Preview,
No Preview Available,
No Purchase Orders were created,Aucun bon de commande n'a été créé
No RQ Workers connected. Try restarting the bench.,
No Records for these settings.,
No Roles Specified,Aucun rôle spécifié
No Salary Slip found for Employee: {0},Aucun bulletin de paie trouvé pour l'employé : {0}
No Salary Slips with {0} found for employee {1} for payroll period {2}.,Aucun bulletin de paie avec {0} trouvé pour l'employé {1} pour la période de paie {2}.
No Salary Structure Assignment found for employee {0} on date {1},Aucune affectation de structure salariale trouvée pour l'employé {0} à la date {1}
No Salary Structure Assignment found for employee {0} on or before {1},
No Salary Structures,
No Select Field Found,
No Selection,
No Serial / Batches are available for return,Aucun numéro de série / lot disponible pour le retour
No Shift Requests Selected,
No Stock Available Currently,
No Suggestions,
No Summary,
No Tax Withholding data found for the current posting date.,Aucune donnée de retenue fiscale trouvée pour la date de comptabilisation actuelle.
No Tax withholding account set for Company {0} in Tax Withholding Category {1}.,
No Terms,
No Unreconciled Invoices and Payments found for this party and account,Aucune facture et paiement non réconciliés trouvés pour ce tiers et ce compte
No Unreconciled Payments found for this party,Aucun paiement non réconcilié trouvé pour ce tiers
No Upcoming Events,
No Work Orders were created,
No active Salary Structure Assignment found for employee {0} with salary structure {1} on or after arrear start date {2},
No active employee found associated with the email ID {0}. Try logging in with your employee email ID or contact your HR manager for access.,
No additional fields available,Aucun champ supplémentaire disponible
No address added yet.,
No applicable Earning component found in last salary slip for Gratuity Rule: {0},
No applicable Earning components found for Gratuity Rule: {0},
No applicable slab found for the calculation of gratuity amount as per the Gratuity Rule: {0},
No arrear components found in the existing salary slips.,
No arrear components found in the salary slip. Ensure Arrear Component is checked in the Salary Component master.,
No arrear details found,
No attendance records found for employee {0} between {1} and {2},Aucun enregistrement de présence trouvé pour l'employé {0} entre {1} et {2}
No attendance records to create,
No automatic optimization suggestions available.,
No available quantity to reserve for item {0} in warehouse {1},Aucune quantité disponible à réserver pour l'article {0} dans l'entrepôt {1}
No billing email found for customer: {0},Aucun e-mail de facturation trouvé pour le client : {0}
No changes made,
No changes made because old and new name are the same.,
No changes to sync,
No changes to update,
No contacts added yet.,
No currency fields in {0},
No data found. Seems like you uploaded a blank file,Aucune donnée trouvée. Il semble que vous ayez téléversé un fichier vide
No data to export,
No difference found for stock account {0},
No email addresses to invite,
No email found for {0} {1},
No employee was scheduled for call popup,
No excess amount pending for refund,Aucun montant excédentaire en attente de remboursement
No failed logs,
No feedback has been received yet,
"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".",
No filters found,
No filters selected,
No item available for transfer.,
No items are available in sales orders {0} for production,Aucun article n'est disponible dans les commandes client {0} pour la production
No items are available in the sales order {0} for production,
No items in cart,
No leave allocation found for {0} for {1} on given date.,Aucune allocation de congé trouvée pour {0} pour {1} à la date donnée.
No leaves have been allocated.,
No loans found for this applicant or branch,Aucun prêt trouvé pour ce demandeur ou cette branche
No matches occurred via auto reconciliation,Aucune correspondance via la réconciliation automatique
No more children on Left,
No more children on Right,
No of Deliveries,
No of Docs,
No of Months (Expense),
No of Months (Revenue),
No of Parallel Reposting (Per Item),
No of Requested SMS,
No of Sent SMS,
No of Shift,
No of Units Produced,
No of Workstations,
No open Material Requests found for the given criteria.,Aucune demande de matériel ouverte trouvée pour les critères donnés.
No open POS Opening Entry found for POS Profile {0}.,Aucune écriture d'ouverture PDV ouverte trouvée pour le profil PDV {0}.
No open event,
No open task,
No outstanding {0} found for the {1} {2} which qualify the filters you have specified.,
No permission to '{0}' {1},
No primary email found for customer: {0},
No recent transactions found,
No recipients found for campaign {0},Aucun destinataire trouvé pour la campagne {0}
No records found in Allocation table,
No records found in the Invoices table,
No records found in the Payments table,
No records tagged.,
No reserved stock to unreserve.,Aucun stock réservé à annuler.
No rows,
No rows selected,
No rows with zero document count found,
No salary slips found for the selected employee from {0},Aucun bulletin de paie trouvé pour l'employé sélectionné depuis {0}
No stock ledger entries were created. Please set the quantity or valuation rate for the items properly and try again.,
No subject,
No user has the role <strong>{0}</strong>,Aucun utilisateur n'a le rôle <strong>{0}</strong>
No valid shift found for log time,Aucune équipe valide trouvée pour l'heure de pointage
No values to show,
No {0},
No {0} Selected,
No {0} found,
No {0} found with matching filters. Clear filters to see all {0}.,Aucun(e) {0} trouvé(e) avec les filtres correspondants. Effacez les filtres pour voir tous les {0}.
No. of parallel job cards which can be allowed on this workstation. Example: 2 would mean this workstation can process production for two Work Orders at a time.,
Nom complet,
Nom du canal,
Nom expéditeur,
Nomatim,
Non Depreciable Category,
Non-Conforming,
Non-Current Liabilities,
Non-Zeros,
Normal Interest,
Normal Interest Journal Entry,
Normal Limit,
Normal Repayment,
Normal Restructure,
Normalized Copies,
Normalized Query,
Not Allowed: Disabled User,
Not Helpful,
Not Initiated,
Not Nullable,
Not Permitted to read {0},
Not Requested,
Not a valid user,
Not able to find the earliest Fiscal Year for the given company.,
Not active,
Not allowed to create custom Virtual DocType.,Non autorisé à créer un DocType virtuel personnalisé.
Not allowed via controller permission check,Non autorisé par la vérification des permissions du contrôleur
Not authorized since {0} exceeds limits,Non autorisé car {0} dépasse les limites
Not permitted,
Not permitted to make Purchase Orders,
Not permitted. {0}.,
Note: Automatic log deletion only applies to logs of type <i>Update Cost</i>,
Note: Due Date exceeds allowed {0} credit days by {1} day(s),Note : La date d'échéance dépasse les {0} jours de crédit autorisés de {1} jour(s)
Note: Etc timezones have their signs reversed.,
"Note: If you want to use the finished good {0} as a raw material, then enable the 'Do Not Explode' checkbox in the Items table against the same raw material.",
Note: On checking Is Mandatory the accounting dimension will become mandatory against that specific account for all accounting transactions,
Note: This will be shared with user.,
"Note: To merge the items, create a separate Stock Reconciliation for the old item {0}",
Note: Your request for account deletion will be fulfilled within {0} hours.,Note : Votre demande de suppression de compte sera traitée dans les {0} heures.
"Note: Your salary slip is password protected, the password to unlock the PDF is of the format {0}.",
Notebook,
Notes HTML,
Nothing New,
Notification Template,
Notification sent to,
Notification: customer {0} has no Mobile number set,Notification : le client {0} n'a pas de numéro de mobile défini
Notification: document {0} has no {1} number set (field: {2}),
Notification: user {0} has no Mobile number set,Notification : l'utilisateur {0} n'a pas de numéro de mobile défini
Notifications Disabled,
Notify Reposting Error to Role,
Number Card Name,
Number of Days,Nombre de jours
Number of Leaves,
Number of Queries,
Number of Weeks / Months,
Number of Withholding Cycles,
"Number of attachment fields are more than {}, limit updated to {}.",
Number of backups must be greater than zero.,
Number of days after which the document Web View link shared on email will be expired,Nombre de jours après lesquels le lien de vue web du document partagé par e-mail expirera
Number of keys,
Number of onsite backups,
Numeric Inspection,
O+,
O-,
OAuth,
OAuth Client Role,
OAuth Error,
OAuth Settings,
"OAuth has been enabled but not authorised. Please use ""Authorise API Access"" button to do the same.","OAuth a été activé mais pas autorisé. Veuillez utiliser le bouton ""Autoriser l'accès à l'API"" pour le faire."
OPTIONS,
OR,
OTP SMS Template,
OTP SMS Template must contain <code>{0}</code> placeholder to insert the OTP.,
OTP Secret Reset - {0},
OTP placeholder should be defined as <code>{{ otp }}</code> ,
OTP setup using OTP App was not completed. Please contact Administrator.,
Occurrences,
Off-Shift,
Off-shift,
Office 365,
Office Equipment,
Official Documentation,
Offset X,
Offset Y,
Offset must be a non-negative integer,Le décalage doit être un entier non négatif
Offsetting Account,
Offsetting for Accounting Dimension,
Old EMI,
Old Loan Amount,
Old Name,
Old Rate of Interest,
Old Repayment Frequency,
Old Tenure,
Old and new fieldnames are same.,Les noms de champs ancien et nouveau sont identiques.
Oldest Of Invoice Or Advance,
Oldest Unscheduled Job,
On Hand,
On Paid Amount,Sur le montant payé
On Payment Authorization,
On Payment Charge Processed,
On Payment Failed,
On Payment Mandate Acquisition Processed,
On Payment Mandate Charge Processed,
On Payment Paid,
On This Date,
On Track,
"On checking this option, URL will be treated like a jinja template string",
On enabling this cancellation entries will be posted on the actual cancellation date and reports will consider cancelled entries as well,
"On expanding a row in the Items to Manufacture table, you'll see an option to 'Include Exploded Items'. Ticking this includes raw materials of the sub-assembly items in the production process.",
On or After,
On or Before,
"On save, the Excluded Fee will be converted to an Included Fee.",
"On submission of the stock transaction, system will auto create the Serial and Batch Bundle based on the Serial No / Batch fields.",
"On {0}, {1} wrote:",
Onboard,
Onboarding Complete,
Onboarding Name,
Onboarding complete,
Once the Work Order is Closed. It can't be resumed.,Une fois l'ordre de travail fermé
"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",
One customer can be part of only single Loyalty Program.,Un client ne peut faire partie que d'un seul programme de fidélité.
Ongoing,
Only 'Payment Entries' made against this advance account are supported.,Seules les 'Écritures de paiement' effectuées contre ce compte d'avance sont prises en charge.
Only CSV and Excel files can be used to for importing data. Please check the file format you are trying to upload,
Only CSV files are allowed,
Only Deduct Tax On Excess Amount ,
Only Parent can be of type {0},
Only System Managers can make this file public.,Seuls les gestionnaires système peuvent rendre ce fichier public.
Only Value available for Payment Entry,Seule la valeur est disponible pour l'écriture de paiement
Only Workspace Manager can edit public workspaces,Seul le gestionnaire d'espace de travail peut modifier les espaces de travail publics
Only allow System Managers to upload public files,Autoriser uniquement les gestionnaires système à téléverser des fichiers publics
Only allowed to export customizations in developer mode,Autorisé à exporter les personnalisations uniquement en mode développeur
Only applies for Normal Payments,S'applique uniquement aux paiements normaux
Only draft documents can be discarded,Seuls les documents en brouillon peuvent être rejetés
Only existing assets,
Only for,
Only one of Deposit or Withdrawal should be non-zero when applying an Excluded Fee.,
Only one operation can have 'Is Final Finished Good' checked when 'Track Semi Finished Goods' is enabled.,
Only one {0} entry can be created against the Work Order {1},Une seule écriture {0} peut être créée contre l'ordre de travail {1}
Only records belonging to {0} will be deleted,Seuls les enregistrements appartenant à {0} seront supprimés
Only reports of type Report Builder can be deleted,Seuls les rapports de type Constructeur de rapport peuvent être supprimés
Only reports of type Report Builder can be edited,Seuls les rapports de type Constructeur de rapport peuvent être modifiés
Only submitted unpledge requests can be approved,Seules les demandes de mainlevée soumises peuvent être approuvées
Only the Administrator can delete a standard DocType.,Seul l'administrateur peut supprimer un DocType standard.
Only the assignee can complete this to-do.,Seul le responsable peut terminer cette tâche.
Only to be used for Subcontracting Inward.,
"Only values between [0,1) are allowed. Like {0.00, 0.04, 0.09, ...}
Ex: If allowance is set at 0.07, accounts that have balance of 0.07 in either of the currencies will be considered as zero balance account",
Only {0} are supported,
Only {0} emailed reports are allowed per user.,Seuls {0} rapports par e-mail sont autorisés par utilisateur.
Oops! Something went wrong.,
Open Activities HTML,
Open BOM {0},
Open Call Log,
Open Communication,
Open Event,
Open Events,
Open Feedback,
Open Item {0},
Open Link,
Open Orders,
Open Sales Orders,
Open Source Applications for the Web,
Open Task,
Open Translation,
Open Work Order {0},
Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.,
Open console,
Open in a new tab,
Open in new tab,
Open list item,
Open reference document,
OpenID Configuration,
OpenID Configuration fetched successfully!,Configuration OpenID récupérée avec succès !
OpenLDAP,
"Opening Balance = Start of period, Closing Balance = End of period, Period Movement = Net change during period",
Opening Balances,
Opening Entry can not be created after Period Closing Voucher is created.,L'écriture d'ouverture ne peut pas être créée après la création du bon de clôture de période.
"Opening Invoice has rounding adjustment of {0}.<br><br> '{1}' account is required to post these values. Please set it in Company: {2}.<br><br> Or, '{3}' can be enabled to not post any rounding adjustment.",
Opening Invoices,
Opening Number of Booked Depreciations,Nombre d'amortissements comptabilisés à l'ouverture
Opening Purchase Invoices have been created.,Les factures d'achat d'ouverture ont été créées.
Opening Sales Invoices have been created.,Les factures de vente d'ouverture ont été créées.
Operating Component,
Operating Components Cost,
Operating Cost Per BOM Quantity,Coût d'exploitation par quantité de nomenclature
Operating Costs (Per Hour),
Operation & Materials,
Operation Row ID,
Operation Row Id,
Operation time does not depend on quantity to produce,Le temps d'opération ne dépend pas de la quantité à produire
Operations Routing,
Operator {0} requires exactly 2 arguments (left and right operands),
Opp/Lead %,
Opportunities by Campaign,
Opportunities by Medium,
Opportunities by Source,
Opportunity Amount (Company Currency),Montant de l'opportunité (devise de la société)
Opportunity Owner,
Opportunity Source,
Opportunity Summary by Sales Stage,Résumé des opportunités par étape de vente
Opportunity Value,
Optimize,
Optimizing image...,
Option 1,
Option 2,
Option 3,
Optional. Used with Financial Report Template,
Options for Rating field can range from 3 to 10,Les options pour le champ Note peuvent aller de 3 à 10
Options is required for field {0} of type {1},Les options sont requises pour le champ {0} de type {1}
Orange,
Order By must be a string,
Order No,
Order Summary,
Order/Quot %,
"Ordered Qty: Quantity ordered for purchase, but not received.",
Organization Type,
Orientation,
Original,
Original Security Value,
Original Value,
Other Charges Waiver,
Other Charges Waiver cannot be greater than overdue charges,La renonciation aux autres frais ne peut pas être supérieure aux frais en retard
Other Info,
Out of stock,
Outdated,
Outdated POS Opening Entry,
Outgoing (SMTP) Settings,
Outgoing Emails (Last 7 days),
Outlook.com,
Outstanding (Company Currency),En souffrance (devise de la société)
Outstanding Principal,Principal en souffrance
Outstanding Principal & Interest Accrued,Principal en souffrance et intérêts accruals
Over Billing Allowance exceeded for Purchase Receipt Item {0} ({1}) by {2}%,
Over Delivery/Receipt Allowance (%),Tolérance de sur-livraison/réception (%)
Over Picking Allowance,
Over Receipt,
Over Receipt/Delivery of {0} {1} ignored for item {2} because you have {3} role.,
Over Withheld,
Overall Average Rating,
Overbilling of {0} {1} ignored for item {2} because you have {3} role.,
Overbilling of {} ignored because you have {} role.,
Overdue Amount,
Overdue Payment,
Overdue Payments,
Overtime,Heures supplémentaires
Overtime Amount Calculation,
Overtime Details,Détails des heures supplémentaires
Overtime Duration,
Overtime Duration for {0} is greater than Maximum Overtime Hours Allowed,La durée des heures supplémentaires pour {0} est supérieure au maximum autorisé
Overtime Salary Component,
Overtime Slip,Bulletin d'heures supplémentaires
Overtime Slip Creation Error for {0},Erreur de création de bulletin d'heures supplémentaires pour {0}
Overtime Slip Creation Failed,
Overtime Slip Step,
Overtime Slip Submission Error for {0},Erreur de soumission de bulletin d'heures supplémentaires pour {0}
Overtime Slip Submission Failed,Échec de la soumission du bulletin d'heures supplémentaires
Overtime Slip Submitted,
Overtime Slip created for {0} employee(s),Bulletin d'heures supplémentaires créé pour {0} employé(s)
Overtime Slip creation is queued. It may take a few minutes,La création du bulletin d'heures supplémentaires est en file d'attente. Cela peut prendre quelques minutes
Overtime Slip submission is queued. It may take a few minutes,La soumission du bulletin d'heures supplémentaires est en file d'attente. Cela peut prendre quelques minutes
Overtime Slip:{0} has been created between {1} and {2},
Overtime Slips Created,
Overtime Slips submitted for {0} employee(s),Bulletins d'heures supplémentaires soumis pour {0} employé(s)
Overtime Type,
Overtime earnings will be booked under this salary component for payout.,
Overwrite,
Overwrite Salary Structure Amount is disabled as the Salary Component: {0} not part of the Salary Structure: {1},
Own Ratio,
Owned,
P&L Closing Balance,Solde de clôture P&L
PATCH,
PCV,
PCV Paused,
PCV Resumed,
PDF,
PDF Generation in Progress,Génération PDF en cours
PDF Name,Nom du PDF
PDF Page Height (in mm),Hauteur de page PDF (en mm)
PDF Page Width (in mm),Largeur de page PDF (en mm)
PDF generation may not work as expected.,
"PDF printing via ""Raw Print"" is not supported.",
PID,
PIN,
PMO-,
PO-JOB.#####,
POP3 OAuth authentication failed for Email Account {0},
POS Additional Fields,
POS Closed,
POS Closing Failed,
POS Closing failed while running in a background process. You can resolve the {0} and retry the process again.,
POS Invoice is already consolidated,La facture PDV est déjà consolidée
POS Invoice is not submitted,
POS Invoice should have the field {0} checked.,La facture PDV doit avoir le champ {0} coché.
POS Invoices can't be added when Sales Invoice is enabled,
POS Invoices will be consolidated in a background process,Les factures PDV seront consolidées en arrière-plan
POS Invoices will be unconsolidated in a background process,Les factures PDV seront déconsolidées en arrière-plan
POS Opening Entry - {0} is outdated. Please close the POS and create a new POS Opening Entry.,
POS Opening Entry Cancellation Error,Erreur d'annulation de l'écriture d'ouverture PDV
POS Opening Entry Cancelled,
POS Opening Entry Exists,
POS Opening Entry Missing,
POS Opening Entry cannot be cancelled as unconsolidated Invoices exists.,L'écriture d'ouverture PDV ne peut pas être annulée car des factures non consolidées existent.
POS Opening Entry has been cancelled. Please refresh the page.,L'écriture d'ouverture PDV a été annulée. Veuillez actualiser la page.
POS Profile - {0} has multiple open POS Opening Entries. Please close or cancel the existing entries before proceeding.,
POS Profile - {0} is currently open. Please close the POS or cancel the existing POS Opening Entry before cancelling this POS Closing Entry.,
POS Profile doesn't match {},
POS Profile is mandatory to mark this invoice as POS Transaction.,Le profil PDV est obligatoire pour marquer cette facture comme transaction PDV.
POS Profile {0} cannot be disabled as there are ongoing POS sessions.,Le profil PDV {0} ne peut pas être désactivé car des sessions PDV sont en cours.
POS Profile {} contains Mode of Payment {}. Please remove them to disable this mode.,
POS Profile {} does not belong to company {},Le profil PDV {} n'appartient pas à la société {}
POS Profile {} does not exist.,
POS Profile {} is disabled.,
POS Search Fields,
POS has been closed at {0}. Please refresh the page.,Le PDV a été fermé à {0}. Veuillez actualiser la page.
POS invoice {0} created successfully,Facture PDV {0} créée avec succès
POS reduction plus interest at partner ROI,
POS-CLO-,
POST,
PRLE-.####,
PROJ-.####,
PU-SSP-.YYYY.-,
PUR-ORD-.YYYY.-,
PUR-RFQ-.YYYY.-,
PUR-SQTN-.YYYY.-,
PUT,
PZN,
Package,Paquet
Package Import,Import de paquet
Package Name,Nom du paquet
Package No(s) already in use. Try from Package No {0},
Package Release,Publication du paquet
Packaging Slip From Delivery Note,Bordereau d'emballage depuis le bon de livraison
Packed Items cannot be transferred internally,Les articles emballés ne peuvent pas être transférés en interne
Page Break After Each SoA,Saut de page après chaque relevé de compte
Page HTML,HTML de la page
Page Height (in mm),Hauteur de page (en mm)
Page Margins,Marges de la page
Page Number,Numéro de page
Page Route,Route de la page
Page Size,Taille de la page
Page Width (in mm),Largeur de page (en mm)
Page height and width cannot be zero,La hauteur et la largeur de la page ne peuvent pas être zéro
"Page to show on the website
",
Page {0} of {1},Page {0} sur {1}
Paid Amount After Tax,Montant payé après taxe
Paid Amount After Tax (Company Currency),Montant payé après taxe (devise de la société)
Pallets,Palettes
Parameter Group Name,Nom du groupe de paramètres
Parent Account Missing,Compte parent manquant
Parent DocType,DocType parent
Parent Document,Document parent
Parent Document Type,Type de document parent
Parent Document Type is required to create a number card,Le type de document parent est requis pour créer une carte numérique
Parent Element Selector,Sélecteur d'élément parent
Parent Icon,Icône parente
Parent Item {0} must not be a Fixed Asset,L'article parent {0} ne doit pas être un actif immobilisé
Parent Missing,Parent manquant
Parent Row No,N° de ligne parent
Parent Row No not found for {0},
Parent Task {0} is not a Template Task,
Parent Task {0} must be a Group Task,La tâche parent {0} doit être une tâche de groupe
Parent document type is required to create a dashboard chart,
Parent-to-child or child-to-different-child grouping is not allowed.,
Parentfield not specified in {0}: {1},
"Parenttype, Parent and Parentfield are required to insert a child record",
Parquet File,Fichier Parquet
Parsed file is not in valid MT940 format or contains no transactions.,
Parsing Error,Erreur d'analyse
Partial Material Transferred,Matériau partiellement transféré
Partial Payment Mechanism,Mécanisme de paiement partiel
Partial Payment in POS Transactions are not allowed.,
Partial Stock Reservation,Réservation de stock partielle
Partial Success,Succès partiel
"Partial stock can be reserved. For example, If you have a Sales Order of 100 units and the Available Stock is 90 units then a Stock Reservation Entry will be created for 90 units. ",
Partially Billed,Partiellement facturé
Partially Reconciled,Partiellement réconcilié
Partially Sent,Partiellement envoyé
Partially Used,Partiellement utilisé
Partly Paid,Partiellement payé
Partly Paid and Discounted,Partiellement payé et remisé
Partner Base Interest Rate,Taux d'intérêt de base du partenaire
Partner Code,Code partenaire
Partner Collection Percentage,Pourcentage de collecte du partenaire
Partner Interest Share,Part d'intérêt du partenaire
Partner Interest Share is mandatory,
Partner Loan Amount Percentage,Pourcentage du montant du prêt partenaire
Partner Loan Share Percentage,Pourcentage de la part de prêt partenaire
Partner Monthly Repayment Amount,
Partner Name,Nom du partenaire
Partner Percentage,Pourcentage du partenaire
Partner Ratio,Ratio du partenaire
Partner Repayment Schedule Type,
Partner Share,Part du partenaire
Partner Share Allocated,Part du partenaire allouée
Partnership,Partenariat
Party Account No. (Bank Statement),
Party Account {0} currency ({1}) and document currency ({2}) should be same,La devise du compte tiers {0} ({1}) et la devise du document ({2}) doivent être identiques
Party Full Name,Nom complet du tiers
Party IBAN (Bank Statement),IBAN du tiers (relevé bancaire)
Party Item Code,Code article du tiers
Party Link,Lien du tiers
Party Mismatch,Incohérence du tiers
Party Name/Account Holder (Bank Statement),
Party Not Required,Tiers non requis
Party Type and Party can only be set for Receivable / Payable account<br><br>{0},
Party Type and Party is required for Receivable / Payable account {0},Le type de tiers et le tiers sont requis pour le compte débiteur/créditeur {0}
Party can only be one of {0},Le tiers ne peut être que l'un de {0}
Pass,Réussi
Passport Details,Détails du passeport
Password Email Sent,E-mail de mot de passe envoyé
Password cannot be filtered,Le mot de passe ne peut pas être filtré
Password is valid. 👍,Le mot de passe est valide. 👍
Password missing in Email Account,
Password not found for {0} {1} {2},
Password requirements not met,Les exigences de mot de passe ne sont pas remplies
Password reset instructions have been sent to {}'s email,Les instructions de réinitialisation du mot de passe ont été envoyées à l'e-mail de {}
Password set,Mot de passe défini
Password size exceeded the maximum allowed size,
Password size exceeded the maximum allowed size.,
Passwords do not match,Les mots de passe ne correspondent pas
Past Cashflow Report,Rapport de flux de trésorerie passé
Past Events,Événements passés
Patch type {} not found in patches.txt,
Path {0} is not within module {1},
Path {0} it not a valid path,Le chemin {0} n'est pas un chemin valide
Pause Job,Mettre le travail en pause
Pay Rate Multipliers,Multiplicateurs de taux de rémunération
Pay Via Payment Entry,Payer via une écriture de paiement
Payable Account is mandatory,Le compte fournisseur est obligatoire
Payable Charges,Charges à payer
Payable Charges can only be added if Charge Payment,
Payload Count,Nombre de charges utiles
Payment Amount (Company Currency),
Payment Days calculations are based on these Payroll Settings,
"Payment Entry {0} is linked against Order {1}, check if it should be pulled as advance in this invoice.",
Payment Ledger,Grand livre des paiements
Payment Ledger Balance,Solde du grand livre des paiements
Payment Limit,Limite de paiement
Payment Reconciliation Job: {0} is running for this party. Can't reconcile now.,
Payment Reconciliation Settings,Paramètres de réconciliation des paiements
Payment Request Outstanding,Demande de paiement en souffrance
Payment Request is already created,La demande de paiement a déjà été créée
Payment Request took too long to respond. Please try requesting for payment again.,
Payment Requests cannot be created against: {0},Les demandes de paiement ne peuvent pas être créées contre : {0}
Payment Requests made from Sales / Purchase Invoice will be put in Draft explicitly,Les demandes de paiement faites depuis une facture de vente/achat seront explicitement mises en brouillon
Payment Term Outstanding,Condition de paiement en souffrance
Payment Terms Status for Sales Order,Statut des conditions de paiement pour la commande client
Payment Unlink Error,Erreur de déliaison de paiement
Payment of {0} received successfully.,Paiement de {0} reçu avec succès.
Payment of {0} received successfully. Waiting for other requests to complete...,
Payment request failed,Échec de la demande de paiement
Payment term {0} not used in {1},La condition de paiement {0} n'est pas utilisée dans {1}
Payments could not be updated.,Les paiements n'ont pas pu être mis à jour.
Payments updated.,Paiements mis à jour.
Payout,Versement
Payout Unclaimed Amount in Final Payroll Cycle,Verser le montant non réclamé dans le dernier cycle de paie
Payroll Based On,Paie basée sur
Payroll Correction,Correction de paie
Payroll Correction Child,Correction de paie enfant
Payroll date cannot be in the past. This is to ensure that claims are made for the current or future payroll cycles.,
Payroll date is mandatory for non-recurring type additional salaries.,La date de paie est obligatoire pour les salaires supplémentaires de type non récurrent.
Peak Memory Usage,Utilisation mémoire maximale
Pegged Against,
Pegged Currencies,
Pegged Currency Details,
Penal Interest,Intérêts pénaux
Penal Interest Waiver,Renonciation aux intérêts pénaux
Penal Treatment,Traitement pénal
Penalty Accrued Account,Compte de pénalité courus
Penalty Capitalization,Capitalisation des pénalités
Penalty Charges Accounts,Comptes de frais de pénalité
Penalty Charges Rate,Taux de frais de pénalité
Penalty Income Account is mandatory,Le compte de produits de pénalités est obligatoire
Penalty Interest Rate (%),Taux d'intérêt pénal (%)
Penalty Interest Rate is levied on the pending amount on a daily basis in case of delayed repayment ,
Penalty Overdue,Pénalités en retard
Penalty Receivable Account,Compte de pénalités à recevoir
Penalty Receivable Account is mandatory,Le compte de créances de pénalités est obligatoire
Penalty Suspense Account,Compte d'attente de pénalités
Penalty Waiver Account,Compte de renonciation aux pénalités
Penalty Waiver cannot be greater than overdue penalty interest,La renonciation aux pénalités ne peut pas être supérieure aux intérêts pénaux en retard
Pending (unpaid) amount from previous advances,
Pending Asset Returns,Retours d'actifs en attente
Pending Charge Amount,Montant de charge en attente
