Maximum Score,Score maximum,
Maximum Value,Valeur max,
Maximum Working Hours Against Timesheet,Heures de travail maximum contre feuille de temps,
Maximum Working Hours Per Day,Heures de travail maximum par jour,
Maximum appointments cannot be more than {0} in row #{1},Le nombre maximum de rendez-vous ne peut pas être supérieur à {0} à la ligne #{1},
Maximum attachment limit of {0} has been reached.,La limite maximale de pièces jointes de {0} a été atteinte.,
Maximum billable quantity exceeded by {0},Quantité facturable maximale dépassée de {0},
Maximum discount for Item {0} is {1}%,La remise maximale pour l'article {0} est {1}%,
Maximum quantity scanned for item {0}.,Quantité maximale scannée pour l'article {0}.,
Maybe,Peut-être,
Mean,Moyenne,
Measure,Mesurer,
Measurements,Mesures,
Media,Média,
Media File,Fichier multimédia,
Median,Médiane,
Medical Code,Code médical,
Medical Codes,Codes médicaux,
Medical Coding,Codage médical,
Medical Department,Département médical,
Medical History,Antécédents médicaux,
Medical Practitioner,Praticien médical,
Medical Record,Dossier médical,
Medical Value,Valeur médicale,
Medical history,Antécédents médicaux,
Medication,Médicament,
Medication Class,Classe de médicament,
Medication Details,Détails du médicament,
Medication Ingredient,Ingrédient du médicament,
Medication Item,Article de médicament,
Medication Item wise Sales,Ventes par article de médicament,
Medication Linked Item,Article lié au médicament,
Medication Orders,Commandes de médicaments,
Medication Request,Demande de médicament,
Medication Request Status,Statut de la demande de médicament,
Medication Request Status Codes.,Codes de statut de demande de médicament.,
Medication Request(s) Created,Demande(s) de médicament créée(s),
Medication Requests,Demandes de médicament,
Medication Warehouse,Entrepôt de médicaments,
Medication:,Médicament :,
Medications,Médicaments,
Medium,Moyen,
Medium Priority,Priorité moyenne,
Meeting,Réunion,
Meeting Notes,Notes de réunion,
Meeting Notes Required,Notes de réunion requises,
Meets Condition?,Remplit la condition ?,
Member,Membre,
Member Type,Type de membre,
Members,Membres,
Membership,Adhésion,
Membership End Date,Date de fin d'adhésion,
Membership Settings,Paramètres d'adhésion,
Membership Start Date,Date de début d'adhésion,
Membership Type,Type d'adhésion,
Memo,Mémo,
Memory Limit (MB),Limite mémoire (Mo),
Memory Usage,Utilisation mémoire,
Memory Usage in MB,Utilisation mémoire en Mo,
Mention,Mentionner,
Mentioned,Mentionné,
Mentions,Mentions,
Menu,Menu,
Merchant ID,Identifiant marchand,
Merge,Fusionner,
Merge Account,Fusionner les comptes,
Merge Customers,Fusionner les clients,
Merge Into Patient,Fusionner dans le patient,
Merge Invoices Based On,Fusionner les factures selon,
Merge Progress,Progression de la fusion,
Merge Similar Account Heads,Fusionner les comptes similaires,
Merge taxes from multiple documents,Fusionner les taxes de plusieurs documents,
Merge with existing,Fusionner avec l'existant,
Merged,Fusionné,
Merging {0} of {1},Fusion de {0} sur {1},
Message,Message,
Message Box,Boîte de message,
Message Header,En-tête du message,
Message Length,Longueur du message,
Message Read,Message lu,
Message Sent,Message envoyé,
Message Type,Type de message,
Message Updates,Mises à jour des messages,
Message Welcome Email,E-mail de bienvenue,
Message direct,Message direct,
Message for Cancel,Message d'annulation,
Message for Submit,Message de soumission,
Message to be displayed on successful completion,Message à afficher en cas de réussite,
Messages,Messages,
Messaging CRM Campaign,Campagne CRM de messagerie,
Meta,Méta,
Meta Description,Méta description,
Meta Image,Méta image,
Meta Tags,Méta balises,
Meta Title,Méta titre,
Meta description,Méta description,
Meta image,Méta image,
Meta title,Méta titre,
Metadata,Métadonnées,
Method,Méthode,
Method Not Allowed,Méthode non autorisée,
Method Value,Valeur de la méthode,
Method is required to create a number card,La méthode est requise pour créer une carte numérique,
Methodology,Méthodologie,
Methods,Méthodes,
Mid Center,Centre milieu,
Middle,Milieu,
Middle Name,Deuxième prénom,
Middle Name (Optional),Deuxième prénom (Facultatif),
Middle Name (optional),Deuxième prénom (facultatif),
Migrate Translations,Migrer les traductions,
Migration Plan Mapping,Mappage du plan de migration,
Milestone,Jalon,
Milestone Tracker,Suivi des jalons,
Min,Min,
Min DPD Range,Plage DPD min,
Min Order Qty,Qté min de commande,
Min Qty (As Per Stock UOM),Qté min (selon UDM stock),
Min Qty should be greater than Recurse Over Qty,La qté min doit être supérieure à la qté de récursion,
Minimum,Minimum,
Minimum Billable Quantity,Quantité facturable minimale,
Minimum Earnest Money,Acompte minimum,
Minimum Length,Longueur minimale,
Minimum Net Rate,Taux net min,
Minimum Net Salary,Salaire net minimum,
Minimum Order Qty,Qté minimum de commande,
Minimum Payment Amount,Montant min de paiement,
Minimum Score,Score minimum,
Minimum Value,Valeur minimum,
Minimum days between Disbursement date and first Repayment date,Nombre minimum de jours entre la date de décaissement et la première date de remboursement,
Minor,Mineur,
Mins in Dept,Minutes dans le département,
Minute,Minute,
Minutes,Minutes,
Minutes After,Minutes après,
Minutes Before,Minutes avant,
Minutes Offset,Décalage en minutes,
Misc,Divers,
Miscellaneous,Divers,
Misconfigured,Mal configuré,
Mismatch,Incohérence,
Miss,Mlle,
Missing,Manquant,
Missing Account Allocation,Allocation de compte manquante,
Missing Account Currency,Devise de compte manquante,
Missing Advance Account,Compte d'avance manquant,
Missing Asset,Actif manquant,
Missing Configuration,Configuration manquante,
Missing Cost Center,Centre de coûts manquant,
Missing Currency Conversion Rate,Taux de conversion de devise manquant,
Missing Default in Company,Défaut manquant dans la société,
Missing DocType,DocType manquant,
Missing Email Template,Modèle d'e-mail manquant,
Missing Field,Champ manquant,
Missing Field Email,E-mail manquant,
Missing Filters,Filtres manquants,
Missing Filters Required,Filtres obligatoires manquants,
Missing Finance Book,Livre de finances manquant,
Missing Finished Good,Produit fini manquant,
Missing Formula,Formule manquante,
Missing Insurance Policy,Police d'assurance manquante,
Missing Item,Article manquant,
Missing Linked Tasks,Tâches liées manquantes,
Missing Mandatory Field,Champ obligatoire manquant,
Missing Mandatory Fields,Champs obligatoires manquants,
Missing Opening Entries,Écritures d'ouverture manquantes,
Missing Payments App,Application Payments manquante,
Missing Permission,Permission manquante,
Missing Required Fields,Champs obligatoires manquants,
Missing Salary Components,Composantes de salaire manquantes,
Missing Serial No Bundle,Lot de n° de série manquant,
Missing Settings,Paramètres manquants,
Missing Tax Slab,Tranche fiscale manquante,
Missing Value,Valeur manquante,
Missing Values Required,Valeurs obligatoires manquantes,
Missing Vouchers,Pièces manquantes,
"Missing required details, did not create Inpatient Record","Détails obligatoires manquants, le dossier de patient hospitalisé n'a pas été créé",
Missing required filter: {0},Filtre requis manquant : {0},
Missing value,Valeur manquante,
Mobile,Mobile,
Mobile Email,E-mail mobile,
Mobile Money,Argent mobile,
Mobile No,N° de mobile,
Mobile Number,Numéro de mobile,
Mobile View,Vue mobile,
Mobile:,Mobile :,
Modal Trigger,Déclencheur modal,
Mode Of Communication,Mode de communication,
Mode of Approval,Mode d'approbation,
Mode of Payment,Mode de paiement,
Mode of Payment Account,Compte du mode de paiement,
Mode of Payments,Modes de paiement,
Model,Modèle,
Moderate Sensitivity,Sensibilité modérée,
Modified,Modifié,
Modified By,Modifié par,
Modified Date,Date de modification,
Modified On,Modifié le,
Modify,Modifier,
Module,Module,
Module (for Export),Module (pour export),
Module (for export),Module (pour l'export),
Module Account,Compte du module,
Module Def,Définition de module,
Module Description,Description du module,
Module HTML,HTML du module,
Module Name,Nom du module,
Module Names,Noms des modules,
Module Onboarding,Intégration du module,
Module Profile,Profil de module,
Module Profile Name,Nom du profil de module,
Module Settings,Paramètres du module,
Module Time,Temps du module,
Module onboarding progress reset,Réinitialisation de la progression d'intégration du module,
Module to Find Translations,Module pour trouver les traductions,
Module {} not found,Module {} introuvable,
Modules,Modules,
Modules HTML,HTML des modules,
Modules Manager,Gestionnaire des modules,
Modules Setup,Configuration des modules,
Monday,Lundi,
Monday ,Lundi,
Mondays,Lundis,
Money,Argent,
Monitor for Last 'X' days,Surveiller les 'X' derniers jours,
Monospace,Monospace,
Month,Mois,
Month End,Fin du mois,
Month Number,Numéro du mois,
Month View,Vue mensuelle,
Month(s),Mois,
Monthly,Mensuel,
Monthly Distribution Percentages,Pourcentages de distribution mensuelle,
Monthly Repayment Amount,Mensualité,
Monthly Salary Register,Registre des salaires mensuels,
Monthly Sales Target,Cible de ventes mensuelle,
Monthly Targets,Cibles mensuelles,
Monthly Therapy Sessions:,Séances de thérapie mensuelles:,
Monthly Therapy Sessions: ,Séances de thérapie mensuelles:,
Monthly as per cycle date,Mensuel selon la date du cycle,
Months,Mois,
Moratorium Details,Détails du moratoire,
Moratorium End Date,Date de fin du moratoire,
Moratorium Tenure,Durée du moratoire,
Moratorium Type,Type de moratoire,
More,Plus,
More Info,Plus d'infos,
More Information,Plus d'informations,
More Options,Plus d'options,
More info,Plus d'informations,
More/Less than 12 months.,Plus/moins de 12 mois.,
Most Used,Plus utilisé,
Most probably your password is too long.,Votre mot de passe est probablement trop long.,
Mother,Mère,
Mother Name,Nom de la mère,
Mother's Name,Nom de la mère,
Move,Déplacer,
Move Down,Descendre,
Move Item,Déplacer l'article,
Move Mode,Mode de déplacement,
Move Stock,Déplacer le stock,
Move To,Déplacer vers,
Move Up,Monter,
Move current and all subsequent sections to a new tab,Déplacer la section actuelle et toutes les suivantes vers un nouvel onglet,
Move cursor to above row,Déplacer le curseur sur la ligne du dessus,
Move cursor to below row,Déplacer le curseur sur la ligne du dessous,
Move cursor to next column,Déplacer le curseur sur la colonne suivante,
Move cursor to previous column,Déplacer le curseur sur la colonne précédente,
Move sections to new tab,Déplacer les sections dans un nouvel onglet,
Move the current field and the following fields to a new column,Déplacer le champ actuel et les champs suivants vers une nouvelle colonne,
Move to Cart,Déplacer dans le panier,
Movement,Mouvement,
Moving up in tree ...,Remontée dans l'arbre...,
Mr,M.,
Mrs,Mme,
Ms,Mme,
Multi Year,Multi-années,
Multi-level BOM Creator,Créateur de nomenclature multi-niveaux,
Multi-line,Multi-ligne,
Multiple,Multiple,
Multiple Active Loan Allowed,Plusieurs prêts actifs autorisés,
Multiple Active Loans Allowed,Plusieurs prêts actifs autorisés,
Multiple Email Reply on Same Thread,Plusieurs réponses sur le même fil,
Multiple Loyalty Programs found for Customer {}. Please select manually.,Plusieurs programmes de fidélité trouvés pour le client {}. Veuillez sélectionner manuellement.,
Multiple POS Opening Entry,Plusieurs écritures d'ouverture PDV,
Multiple Variants,Variantes multiples,
Multiple Warehouse Accounts,Plusieurs comptes d'entrepôt,
Multiple company fields available: {0}. Please select manually.,Plusieurs champs société disponibles : {0}. Veuillez sélectionner manuellement.,
Multiple items cannot be marked as finished item,Plusieurs articles ne peuvent pas être marqués comme article fini,
Multiselect,Sélection multiple,
Multitenancy,Multi-locataire,
Must be a Whole Number,Doit être un nombre entier,
Must be a positive number,Doit être un nombre positif,
Must be unique,Doit être unique,
Mute Notifications,Couper les notifications,
My Account,Mon compte,
My Companies,Mes sociétés,
My Device,Mon appareil,
My Filter,Mon filtre,
My Profile,Mon profil,
My Settings,Mes paramètres,
My Tasks,Mes tâches,
Myself,Moi-même,
N/A,N/D,
NGINX,NGINX,
NPS Calculation Logic,Logique de calcul NPS,
Name,Nom,
Name Sequence,Séquence de nom,
Name Series,Série de nom,
Name and Type,Nom et type,
Name of Insurance Plan,Nom du régime d'assurance,
Name of the Custom Field,Nom du champ personnalisé,
Name of the column,Nom de la colonne,
Name of the field,Nom du champ,
Name slug,Slug du nom,
Naming Configuration,Configuration du nommage,
Naming Rule,Règle de nommage,
Naming Rule Type,Type de règle de nommage,
Naming Series,Série de nommage,
Naming Series for Insurance Coverage Journal Entry,Série de nommage pour l'écriture comptable de la couverture d'assurance,
National Drug Code,Code national des médicaments,
Nationality,Nationalité,
Navbar,Barre de navigation,
Navbar Logo,Logo de la barre de navigation,
Navbar Settings,Paramètres de la barre de navigation,
Navigation,Navigation,
Need Account Info,Besoin des informations du compte,
Need Help,Besoin d'aide,
Needs Review,Nécessite une révision,
Negative Stock Error,Erreur de stock négatif,
Negotiation/Review,Négociation/Révision,
Net Amount,Montant net,
Net Asset Value,Valeur nette des actifs,
Net Asset Value of the company,Valeur nette des actifs de la société,
Net Change in Account,Variation nette du compte,
Net Change in Accounts Payable,Variation nette des comptes fournisseurs,
Net Change in Accounts Receivable,Variation nette des comptes clients,
Net Change in Cash,Variation nette de la trésorerie,
Net Change in Equity,Variation nette des capitaux propres,
Net Change in Fixed Asset,Variation nette des immobilisations,
Net Change in Inventory,Variation nette des stocks,
Net Margin,Marge nette,
Net Pay,Salaire net,
Net Pay Info,Informations sur le salaire net,
Net Profit,Bénéfice net,
Net Profit / Loss,Bénéfice net / Perte,
Net Purchase Amount should be <b>equal</b> to purchase amount of one single Asset.,Le montant net d'achat doit être <b>égal</b> au montant d'achat d'un seul actif.,
Net Rate,Tarif net,
Net Salary Amount,Montant du salaire net,
Net Total,Total net,
Net Total ({0}),Total net ({0}),
Net Weight,Poids net,
Net Weight UOM,Unité de poids net,
Network Conditions,Conditions du réseau,
Network Printer Settings,Paramètres d'imprimante réseau,
Never,Jamais,
New,Nouveau,
New ${frm.doc.task_doctype},Nouveau ${frm.doc.task_doctype},
New Account Name,Nom du nouveau compte,
New Address,Nouvelle adresse,
New Address Name,Nom de la nouvelle adresse,
New Allocated Limit,Nouvelle limite allouée,
New Amount,Nouveau montant,
New Attendance Request,Nouvelle demande de présence,
New Attendance Status,Nouveau statut de présence,
New BOM,Nouvelle nomenclature,
New Balance Amount,Nouveau solde,
New Balance In Account Currency,Nouveau solde dans la devise du compte,
New Branch,Nouvelle agence,
New Cancelled Document,Nouveau document annulé,
New Clinical Note,Nouvelle note clinique,
New Credit Limit,Nouvelle limite de crédit,
New Customer,Nouveau client,
New Customer Revenue,Revenu des nouveaux clients,
New Customers,Nouveaux clients,
New Designation,Nouvelle désignation,
New Doctype,Nouveau DocType,
New Document,Nouveau document,
New Documents,Nouveaux documents,
New Domain,Nouveau domaine,
New Email,Nouvel e-mail,
New Employee,Nouveau salarié,
New End Date,Nouvelle date de fin,
New Entries,Nouvelles écritures,
New Exchange Rate,Nouveau taux de change,
New Filter,Nouveau filtre,
New Folder,Nouveau dossier,
New Folder Name,Nom du nouveau dossier,
New From Date,Nouvelle date de début,
New Group Name,Nom du nouveau groupe,
New Group Required,Nouveau groupe requis,
New Hire Per Period,Nouvelle embauche par période,
New Hires,Nouvelles embauches,
New Issues,Nouveaux incidents,
New Item,Nouvel article,
New Item Code,Nouveau code article,
New Item Name,Nouveau nom d'article,
New Journal Entry will be posted for the difference amount. The Posting Date can be modified.,Une nouvelle écriture de journal sera comptabilisée pour le montant de la différence. La date de comptabilisation peut être modifiée.,
New Leads,Nouveaux prospects,
New Loan Account Required,Nouveau compte de prêt requis,
New Login Name,Nouveau nom de connexion,
New Loyalty Points,Nouveaux points de fidélité,
New Manufacturer Part No,Nouveau n° de pièce du fabricant,
New Medication,Nouveau médicament,
New Medication Request,Nouvelle demande de médicament,
New Message,Nouveau message,
New Name,Nouveau nom,
New Naming Series,Nouvelle série de nommage,
New Note,Nouvelle note,
New Notification,Nouvelle notification,
New Number,Nouveau numéro,
New Observation,Nouvelle observation,
New Order,Nouvelle commande,
New Outgoing,Nouveau sortant,
New Owner,Nouveau propriétaire,
New PIN,Nouveau code PIN,
New Page,Nouvelle page,
New Parent,Nouveau parent,
New Password,Nouveau mot de passe,
New Posting Date,Nouvelle date de comptabilisation,
New Price,Nouveau prix,
New Priority,Nouvelle priorité,
New Project,Nouveau projet,
New Purchase Rate,Nouveau tarif d'achat,
New Quantity,Nouvelle quantité,
New Quotation,Nouveau devis,
New Quotations,Nouveaux devis,
New Rate,Nouveau tarif,
New Recipient,Nouveau destinataire,
New Refund Account,Nouveau compte de remboursement,
New Registration,Nouvel enregistrement,
New Role,Nouveau rôle,
New Row,Nouvelle ligne,
New Sales Invoice,Nouvelle facture de vente,
New Schedule,Nouvelle planification,
New Section,Nouvelle section,
New Selling Rate,Nouveau tarif de vente,
New Series,Nouvelle série,
New Service Request,Nouvelle demande de service,
New Service Unit Name,Nouveau nom d'unité de service,
New Setting,Nouveau paramètre,
New Shortcut,Nouveau raccourci,
New Stock Qty,Nouvelle qté en stock,
New Stock UOM,Nouvelle unité de stock,
New Stock Value,Nouvelle valeur de stock,
New Tab,Nouvel onglet,
New Tag,Nouvelle étiquette,
New Tags,Nouvelles étiquettes,
New Task,Nouvelle tâche,
New Tasks,Nouvelles tâches,
New Template,Nouveau modèle,
New Timesheet,Nouvelle feuille de temps,
New To Date,Nouvelle date de fin,
New Type,Nouveau type,
New User,Nouvel utilisateur,
New Valuation Rate,Nouveau tarif de valorisation,
New Value,Nouvelle valeur,
New Variant Code,Nouveau code de variante,
New Voucher No,Nouveau n° de pièce,
New Warehouse,Nouvel entrepôt,
New Window,Nouvelle fenêtre,
New Workspace,Nouvel espace de travail,
New line separated list of scope values.,Liste de valeurs de périmètre séparées par des sauts de ligne.,
New password cannot be same as old password,Le nouveau mot de passe ne peut pas être identique à l'ancien,
New revised budget created successfully,Nouveau budget révisé créé avec succès,
New users will have to be manually registered by system managers.,Les nouveaux utilisateurs devront être enregistrés manuellement par les gestionnaires système.,
Newer,Plus récent,
Newly created user {0} has no roles enabled.,L'utilisateur nouvellement créé {0} n'a aucun rôle activé.,
News,Actualités,
News Settings,Paramètres des actualités,
Newsletter,Bulletin d'information,
Newsletter Email Group,Groupe d'e-mails du bulletin,
Newsletter List,Liste de bulletins,
Newsletter Manager,Gestionnaire de bulletins d'information,
Newsletter Recipients,Destinataires du bulletin,
Next,Suivant,
Next 30 days,30 prochains jours,
Next 6 Months,Prochains 6 mois,
Next Action,Action suivante,
Next Activity Date,Date de la prochaine activité,
Next Allocation Date,Date de la prochaine allocation,
Next Appointment Date,Date du prochain rendez-vous,
Next Date,Date suivante,
Next Demand Date,Date de la prochaine demande,
Next Due Date,Prochaine date d'échéance,
Next Email Will Be Sent On,Le prochain e-mail sera envoyé le,
Next Execution,Prochaine exécution,
Next Page,Page suivante,
Next Run,Prochaine exécution,
Next Run On,Prochaine exécution le,
Next Schedule Date,Date de la prochaine planification,
Next Scheduled Date,Prochaine date planifiée,
Next Step,Étape suivante,
Nightly generate billable from Inpatient Occupancy,Générer quotidiennement la facturation à partir de l'occupation hospitalière,
No,Non,
No Action,Aucune action,
No Activity,Aucune activité,
No Asset to Sell,Aucune immobilisation à vendre,
No Attachments,Aucune pièce jointe,
No Bank/Cash Account found for currency {0}. Please create one under company {1}.,Aucun compte bancaire/caisse trouvé pour la devise {0}. Veuillez en créer un sous la société {1}.,
No Branch Name,Aucun nom de branche,
No Clinical Notes,Aucune note clinique,
No Comments,Aucun commentaire,
No Conversion Found,Aucune conversion trouvée,
No Copy,Pas de copie,
No Customers found with selected options.,Aucun client trouvé avec les options sélectionnées.,
No Data,Aucune donnée,
No Data...,Aucune donnée...,
No Default Plan,Aucun plan par défaut,
No Documents,Aucun document,
No Drug Shortage,Aucune pénurie de médicament,
No Email Address,Aucune adresse e-mail,
No Entries,Aucune écriture,
No Exchange Rate,Aucun taux de change,
No Expire On,Aucune date d'expiration,
No Filter,Aucun filtre,
No Filter Set,Aucun filtre défini,
No Filters,Aucun filtre,
No Filters Set,Aucun filtre défini,
No Holidays,Aucun jour férié,
No Inpatient Record found against patient {0},Aucun dossier hospitalier trouvé pour le patient {0},
No Insurance Claim Coverages in Approved status to create Payment Entry,Aucune couverture de demande d'assurance en statut Approuvé pour créer une écriture de paiement,
No Interview has been scheduled.,Aucun entretien n'a été planifié.,
No Items,Aucun article,
No Items selected for transfer.,Aucun article sélectionné pour le transfert.,
No Items with Bill of Materials to Manufacture or all items already manufactured,Aucun article avec nomenclature à fabriquer ou tous les articles déjà fabriqués,
No Lab Tests created,Aucun test de laboratoire créé,
No Lab Tests found for the Patient {0},Aucun test de laboratoire trouvé pour le patient {0},
No Lead Found,Aucun prospect trouvé,
No Letterhead,Aucun en-tête,
No Matching Bank Transactions Found,Aucune transaction bancaire correspondante trouvée,
No Medication Requests,Aucune demande de médicament,
No Messages,Aucun message,
No Notifications,Aucune notification,
No Observations,Aucune observation,
No Outstanding Invoices found for this party,Aucune facture impayée trouvée pour ce tiers,
No POS Profile found. Please create a New POS Profile first,Aucun profil PDV trouvé. Veuillez d'abord créer un nouveau profil PDV,
No Permission,Aucune permission,
No Permission for Owner Field,Aucune permission pour le champ propriétaire,
No Permitted Documents,Aucun document autorisé,
No Purchase Orders were created,Aucun bon de commande n'a été créé,
No Records,Aucun enregistrement,
No Records Found,Aucun enregistrement trouvé,
No Result,Aucun résultat,
No Results,Aucun résultat,
No Roles Found,Aucun rôle trouvé,
No Roles Specified,Aucun rôle spécifié,
No Roles assigned,Aucun rôle attribué,
No Salary Slip found for Employee: {0},Aucun bulletin de paie trouvé pour l'employé : {0},
No Salary Slips with {0} found for employee {1} for payroll period {2}.,Aucun bulletin de paie avec {0} trouvé pour l'employé {1} pour la période de paie {2}.,
No Salary Structure Assignment found for employee {0} on date {1},Aucune affectation de structure salariale trouvée pour l'employé {0} à la date {1},
No Serial / Batches are available for return,Aucun numéro de série / lot disponible pour le retour,
No Service Requests,Aucune demande de service,
No Show,Non présentation,
No Tags,Aucune étiquette,
No Tax Withholding data found for the current posting date.,Aucune donnée de retenue fiscale trouvée pour la date de comptabilisation actuelle.,
No Unreconciled Invoices and Payments found for this party and account,Aucune facture et paiement non réconciliés trouvés pour ce tiers et ce compte,
No Unreconciled Payments found for this party,Aucun paiement non réconcilié trouvé pour ce tiers,
No active Insurance Contract for Company {0} with Insurance Payor {1},Aucun contrat d'assurance actif pour la société {0} avec le payeur d'assurance {1},
No additional fields available,Aucun champ supplémentaire disponible,
No attendance records found for employee {0} between {1} and {2},Aucun enregistrement de présence trouvé pour l'employé {0} entre {1} et {2},
No available quantity to reserve for item {0} in warehouse {1},Aucune quantité disponible à réserver pour l'article {0} dans l'entrepôt {1},
No billing email found for customer: {0},Aucun e-mail de facturation trouvé pour le client : {0},
No comments to show,Aucun commentaire à afficher,
No customer with mobile,Aucun client avec ce mobile,
No data,Aucune donnée,
No data found,Aucune donnée trouvée,
No data found. Seems like you uploaded a blank file,Aucune donnée trouvée. Il semble que vous ayez téléversé un fichier vide,
No data to display,Aucune donnée à afficher,
No description,Aucune description,
No excess amount pending for refund,Aucun montant excédentaire en attente de remboursement,
No items added,Aucun article ajouté,
No items are available in sales orders {0} for production,Aucun article n'est disponible dans les commandes client {0} pour la production,
No items to display,Aucun article à afficher,
No items to display.,Aucun article à afficher.,
No leave allocation found for {0} for {1} on given date.,Aucune allocation de congé trouvée pour {0} pour {1} à la date donnée.,
No loans found for this applicant or branch,Aucun prêt trouvé pour ce demandeur ou cette branche,
No matches,Aucune correspondance,
No matches found,Aucune correspondance trouvée,
No matches occurred via auto reconciliation,Aucune correspondance via la réconciliation automatique,
"No matching Patient Insurance Coverages found, please check the filters","Aucune couverture d'assurance patient correspondante trouvée, veuillez vérifier les filtres",
No matching field found,Aucun champ correspondant trouvé,
No more documents found.,Plus aucun document trouvé.,
No more records..,Plus aucun enregistrement..,
No of Sessions,Nombre de séances,
No open Material Requests found for the given criteria.,Aucune demande de matériel ouverte trouvée pour les critères donnés.,
No open POS Opening Entry found for POS Profile {0}.,Aucune écriture d'ouverture PDV ouverte trouvée pour le profil PDV {0}.,
No pending medication orders found for selected criteria,Aucune commande de médicament en attente trouvée pour les critères sélectionnés,
No recipients found for campaign {0},Aucun destinataire trouvé pour la campagne {0},
No record found,Aucun enregistrement trouvé,
No reserved stock to unreserve.,Aucun stock réservé à annuler.,
No results found,Aucun résultat trouvé,
No row selected,Aucune ligne sélectionnée,
No salary slips found for the selected employee from {0},Aucun bulletin de paie trouvé pour l'employé sélectionné depuis {0},
No slots available for booking,Aucun créneau disponible pour la réservation,
No template found,Aucun modèle trouvé,
No user has the role <strong>{0}</strong>,Aucun utilisateur n'a le rôle <strong>{0}</strong>,
No valid contract found with the Insurance Payor {0},Aucun contrat valide trouvé avec le payeur d'assurance {0},
No valid shift found for log time,Aucune équipe valide trouvée pour l'heure de pointage,
No vital signs recorded,Aucun signe vital enregistré,
No {0} found with matching filters. Clear filters to see all {0}.,Aucun(e) {0} trouvé(e) avec les filtres correspondants. Effacez les filtres pour voir tous les {0}.,
No. of prints,Nombre d'impressions,
Node,Nœud,
Non numeric result {0} is not allowed for Permitted Data Type {1},Le résultat non numérique {0} n'est pas autorisé pour le type de données autorisé {1},
Non numeric result {0} is not allowed for Permitted Type {1},Le résultat non numérique {0} n'est pas autorisé pour le type autorisé {1},
None,Aucun,
None of the conditions match,Aucune condition ne correspond,
Normal,Normal,
Normal Condition,Condition normale,
Normal From,Normal à partir de,
Normal Interpretation,Interprétation normale,
Normal Long Interpretation,Interprétation longue normale,
Normal Options,Options normales,
Normal Range,Plage normale,
Normal Ratio,Ratio normal,
Normal Test Result,Résultat de test normal,
Normal Test Template,Modèle de test normal,
Normal To,Normal à,
Normal Toggle,Basculer normalement,
Normal Value,Valeur normale,
Normal reference range for an adult is 16–20 breaths/minute (RCP 2012),La plage de référence normale pour un adulte est de 16–20 respirations/minute (RCP 2012),
"Normal resting blood pressure in an adult is approximately 120 mmHg systolic, and 80 mmHg diastolic, abbreviated ""120/80 mmHg""","La pression artérielle au repos normale chez un adulte est d'environ 120 mmHg systolique et 80 mmHg diastolique, abrégé en ""120/80 mmHg",
Not Active,Inactif,
Not Allowed,Non autorisé,
Not Allowed to 'Complete' Nursing Task without linking Task Document,Non autorisé à 'Terminer' la Tâche de Soins sans lier le Document de Tâche,
Not Allowed to cancel Nursing Task with status 'Completed',Non autorisé à annuler une Tâche de Soins avec le statut 'Terminé',
"Not Allowed to delete coverage after submission, please update the Coverage status instead","Non autorisé à supprimer la couverture après soumission, veuillez plutôt mettre à jour le statut de la Couverture",
Not Applicable,Non applicable,
Not Available,Non disponible,
Not Collected,Non collecté,
Not Connected,Non connecté,
Not Found,Non trouvé,
Not Logged In,Non connecté,
Not Now,Pas maintenant,
Not Permitted,Non autorisé,
Not Set,Non défini,
Not Started,Non commencé,
Not Valid,Non valide,
Not allowed to create custom Virtual DocType.,Non autorisé à créer un DocType virtuel personnalisé.,
Not allowed to print this document.,Non autorisé à imprimer ce document.,
Not allowed via controller permission check,Non autorisé par la vérification des permissions du contrôleur,
"Not allowed, cannot overlap appointment {}","Non autorisé, impossible de chevaucher le rendez-vous {}",
"Not allowed, {} cannot exceed maximum capacity {}","Non autorisé, {} ne peut pas dépasser la capacité maximale {}",
Not authorized since {0} exceeds limits,Non autorisé car {0} dépasse les limites,
Not in Stock,Pas en stock,
Not permitted,Non autorisé,
"Not permitted, configure Lab Test Template as required","Non autorisé, configurez le Modèle de Test de Laboratoire comme requis",
Not permitted. Please disable the Lab Test Template,Non autorisé. Veuillez désactiver le Modèle de Test de Laboratoire,
Not permitted. Please disable the Service Unit Type,Non autorisé. Veuillez désactiver le Type d'Unité de Service,
Note,Note,
Note Title,Titre de la note,
Note: Due Date exceeds allowed {0} credit days by {1} day(s),Note : La date d'échéance dépasse les {0} jours de crédit autorisés de {1} jour(s),
Note: Email will not be sent to disabled users,Note : L'e-mail ne sera pas envoyé aux utilisateurs désactivés,
Note: Item {0} added multiple times,Note : Article {0} ajouté plusieurs fois,
Note: Your request for account deletion will be fulfilled within {0} hours.,Note : Votre demande de suppression de compte sera traitée dans les {0} heures.,
Notes,Notes,
Nothing to invoice for this Emergency Record,Rien à facturer pour cet Enregistrement d'Urgence,
Notification,Notification,
Notification Configuration,Configuration de la notification,
Notification Documents,Documents de notification,
Notification Email Address,Adresse e-mail de notification,
Notification Frequency,Fréquence des notifications,
Notification Log,Journal des notifications,
Notification Method,Méthode de notification,
Notification Recipient,Destinataire de la notification,
Notification Settings,Paramètres de notification,
Notification Subject,Objet de la notification,
Notification Type,Type de notification,
Notification: customer {0} has no Mobile number set,Notification : le client {0} n'a pas de numéro de mobile défini,
